recording,event_or_utterance_id,expected_text,candidate,mode,legacy_outcome,candidate_outcome,delta_class,latency_delta_ms,notes
1786194763609,1786194763609_cmd_033,список,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_033,список,webrtc_moderate,production_like,true,true,faster_stable_partial,-139.99999999998636,
1786194763609,1786194763609_cmd_034,назад,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_034,назад,hpf80_mix123,production_like,true,true,unchanged,99.99999999999432,
1786194763609,1786194763609_cmd_034,назад,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_034,назад,raw_ch3,production_like,true,true,unchanged,99.99999999999432,
1786194763609,1786194763609_cmd_034,назад,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_034,назад,raw_mix123,production_like,true,true,unchanged,99.99999999999432,
1786194763609,1786194763609_cmd_034,назад,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_034,назад,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_035,список,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_035,список,hpf80_mix123,production_like,true,true,slower_stable_partial,240.0000000000091,
1786194763609,1786194763609_cmd_035,список,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_035,список,raw_ch3,production_like,true,true,slower_stable_partial,240.0000000000091,
1786194763609,1786194763609_cmd_035,список,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_035,список,raw_mix123,production_like,true,true,slower_stable_partial,240.0000000000091,
1786194763609,1786194763609_cmd_035,список,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_035,список,webrtc_moderate,production_like,true,true,unchanged,,
1786194763609,1786194763609_cmd_036,безалкогольное,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_036,безалкогольное,hpf80_mix123,production_like,true,true,faster_stable_partial,-120.00000000000455,
1786194763609,1786194763609_cmd_036,безалкогольное,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_036,безалкогольное,raw_ch3,production_like,true,true,faster_stable_partial,-120.00000000000455,
1786194763609,1786194763609_cmd_036,безалкогольное,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_036,безалкогольное,raw_mix123,production_like,true,true,faster_stable_partial,-120.00000000000455,
1786194763609,1786194763609_cmd_036,безалкогольное,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_036,безалкогольное,webrtc_moderate,production_like,true,true,unchanged,20.000000000010232,
1786194763609,1786194763609_cmd_037,святой,hpf80_mix123,clean_continuous,true,true,faster_stable_partial,-239.99999999998067,
1786194763609,1786194763609_cmd_037,святой,hpf80_mix123,production_like,true,true,unchanged,79.99999999998408,
1786194763609,1786194763609_cmd_037,святой,raw_ch3,clean_continuous,true,true,faster_stable_partial,-239.99999999998067,
1786194763609,1786194763609_cmd_037,святой,raw_ch3,production_like,true,true,unchanged,79.99999999998408,
1786194763609,1786194763609_cmd_037,святой,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_037,святой,raw_mix123,production_like,true,true,unchanged,79.99999999998408,
1786194763609,1786194763609_cmd_037,святой,webrtc_moderate,clean_continuous,true,true,faster_stable_partial,-239.99999999998067,
1786194763609,1786194763609_cmd_037,святой,webrtc_moderate,production_like,true,true,slower_stable_partial,219.99999999999886,
1786194763609,1786194763609_cmd_038,источник,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_038,источник,hpf80_mix123,production_like,true,false,regressed_from_legacy,,
1786194763609,1786194763609_cmd_038,источник,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_038,источник,raw_ch3,production_like,true,true,added_wrong_partial,,
1786194763609,1786194763609_cmd_038,источник,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_038,источник,raw_mix123,production_like,true,false,regressed_from_legacy,,
1786194763609,1786194763609_cmd_038,источник,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_038,источник,webrtc_moderate,production_like,true,true,unchanged,,
1786194763609,1786194763609_cmd_039,назад,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_039,назад,hpf80_mix123,production_like,true,true,unchanged,80.0000000000125,
1786194763609,1786194763609_cmd_039,назад,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_039,назад,raw_ch3,production_like,true,true,unchanged,80.0000000000125,
1786194763609,1786194763609_cmd_039,назад,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_039,назад,raw_mix123,production_like,true,true,unchanged,80.0000000000125,
1786194763609,1786194763609_cmd_039,назад,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_039,назад,webrtc_moderate,production_like,true,true,unchanged,,
1786194763609,1786194763609_cmd_040,напитки,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_040,напитки,hpf80_mix123,production_like,true,true,unchanged,80.0000000000125,
1786194763609,1786194763609_cmd_040,напитки,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_040,напитки,raw_ch3,production_like,true,true,unchanged,80.0000000000125,
1786194763609,1786194763609_cmd_040,напитки,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_040,напитки,raw_mix123,production_like,true,true,unchanged,80.0000000000125,
1786194763609,1786194763609_cmd_040,напитки,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_040,напитки,webrtc_moderate,production_like,true,true,unchanged,-19.99999999998181,
1786194763609,1786194763609_cmd_041,назад,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_041,назад,hpf80_mix123,production_like,true,true,unchanged,20.000000000010232,
1786194763609,1786194763609_cmd_041,назад,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_041,назад,raw_ch3,production_like,true,true,unchanged,20.000000000010232,
1786194763609,1786194763609_cmd_041,назад,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_041,назад,raw_mix123,production_like,true,true,unchanged,20.000000000010232,
1786194763609,1786194763609_cmd_041,назад,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194763609,1786194763609_cmd_041,назад,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_001,вниз,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_001,вниз,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999909,
1786194978795,1786194978795_cmd_001,вниз,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_001,вниз,raw_ch3,production_like,true,true,unchanged,-39.99999999999909,
1786194978795,1786194978795_cmd_001,вниз,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_001,вниз,raw_mix123,production_like,true,true,unchanged,-39.99999999999909,
1786194978795,1786194978795_cmd_001,вниз,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_001,вниз,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_002,вниз,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_002,вниз,hpf80_mix123,production_like,true,true,unchanged,-40.00000000000273,
1786194978795,1786194978795_cmd_002,вниз,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_002,вниз,raw_ch3,production_like,true,true,unchanged,-40.00000000000273,
1786194978795,1786194978795_cmd_002,вниз,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_002,вниз,raw_mix123,production_like,true,true,unchanged,-40.00000000000273,
1786194978795,1786194978795_cmd_002,вниз,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_002,вниз,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_003,вниз,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_003,вниз,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999909,
1786194978795,1786194978795_cmd_003,вниз,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_003,вниз,raw_ch3,production_like,true,true,unchanged,-39.99999999999909,
1786194978795,1786194978795_cmd_003,вниз,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_003,вниз,raw_mix123,production_like,true,true,unchanged,-39.99999999999909,
1786194978795,1786194978795_cmd_003,вниз,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_003,вниз,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_004,вверх,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_004,вверх,hpf80_mix123,production_like,true,true,removed_wrong_partial,-39.999999999999204,
1786194978795,1786194978795_cmd_004,вверх,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_004,вверх,raw_ch3,production_like,true,true,removed_wrong_partial,-39.999999999999204,
1786194978795,1786194978795_cmd_004,вверх,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_004,вверх,raw_mix123,production_like,true,true,removed_wrong_partial,-39.999999999999204,
1786194978795,1786194978795_cmd_004,вверх,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_004,вверх,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_005,вверх,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_005,вверх,hpf80_mix123,production_like,true,true,unchanged,,
1786194978795,1786194978795_cmd_005,вверх,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_005,вверх,raw_ch3,production_like,true,true,unchanged,,
1786194978795,1786194978795_cmd_005,вверх,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_005,вверх,raw_mix123,production_like,true,true,unchanged,,
1786194978795,1786194978795_cmd_005,вверх,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_005,вверх,webrtc_moderate,production_like,true,true,unchanged,,
1786194978795,1786194978795_cmd_006,вверх,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_006,вверх,hpf80_mix123,production_like,true,true,slower_stable_partial,199.99999999999932,
1786194978795,1786194978795_cmd_006,вверх,raw_ch3,clean_continuous,true,true,faster_stable_partial,-240.00000000000205,
1786194978795,1786194978795_cmd_006,вверх,raw_ch3,production_like,true,true,unchanged,-40.00000000000267,
1786194978795,1786194978795_cmd_006,вверх,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_006,вверх,raw_mix123,production_like,true,true,slower_stable_partial,199.99999999999932,
1786194978795,1786194978795_cmd_006,вверх,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_006,вверх,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_007,вверх,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_007,вверх,hpf80_mix123,production_like,true,true,unchanged,-39.999999999999204,
1786194978795,1786194978795_cmd_007,вверх,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_007,вверх,raw_ch3,production_like,true,true,unchanged,-39.999999999999204,
1786194978795,1786194978795_cmd_007,вверх,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_007,вверх,raw_mix123,production_like,true,true,slower_stable_partial,199.99999999999926,
1786194978795,1786194978795_cmd_007,вверх,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_007,вверх,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_008,вниз,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_008,вниз,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999909,
1786194978795,1786194978795_cmd_008,вниз,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_008,вниз,raw_ch3,production_like,true,true,unchanged,-39.99999999999909,
1786194978795,1786194978795_cmd_008,вниз,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_008,вниз,raw_mix123,production_like,true,true,unchanged,-39.99999999999909,
1786194978795,1786194978795_cmd_008,вниз,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_008,вниз,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_009,печать,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_009,печать,hpf80_mix123,production_like,true,true,added_wrong_partial,-39.999999999999204,
1786194978795,1786194978795_cmd_009,печать,raw_ch3,clean_continuous,true,true,faster_stable_partial,-239.9999999999984,
1786194978795,1786194978795_cmd_009,печать,raw_ch3,production_like,true,true,added_wrong_partial,-39.999999999999204,
1786194978795,1786194978795_cmd_009,печать,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_009,печать,raw_mix123,production_like,true,true,added_wrong_partial,-39.999999999999204,
1786194978795,1786194978795_cmd_009,печать,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_009,печать,webrtc_moderate,production_like,true,true,added_wrong_partial,0.0,
1786194978795,1786194978795_cmd_010,жёлтый,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_010,жёлтый,hpf80_mix123,production_like,true,true,slower_stable_partial,199.9999999999958,
1786194978795,1786194978795_cmd_010,жёлтый,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_010,жёлтый,raw_ch3,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_010,жёлтый,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_010,жёлтый,raw_mix123,production_like,true,true,slower_stable_partial,199.9999999999958,
1786194978795,1786194978795_cmd_010,жёлтый,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_010,жёлтый,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_011,жёлтый,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_011,жёлтый,hpf80_mix123,production_like,true,true,unchanged,,
1786194978795,1786194978795_cmd_011,жёлтый,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_011,жёлтый,raw_ch3,production_like,true,true,unchanged,,
1786194978795,1786194978795_cmd_011,жёлтый,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_011,жёлтый,raw_mix123,production_like,true,true,unchanged,,
1786194978795,1786194978795_cmd_011,жёлтый,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_011,жёлтый,webrtc_moderate,production_like,true,true,unchanged,,
1786194978795,1786194978795_cmd_012,жёлтый,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_012,жёлтый,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_012,жёлтый,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_012,жёлтый,raw_ch3,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_012,жёлтый,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_012,жёлтый,raw_mix123,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_012,жёлтый,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_012,жёлтый,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_013,жёлтый,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_013,жёлтый,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_013,жёлтый,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_013,жёлтый,raw_ch3,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_013,жёлтый,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_013,жёлтый,raw_mix123,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_013,жёлтый,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_013,жёлтый,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_014,жёлтый,hpf80_mix123,clean_continuous,true,true,faster_stable_partial,-240.00000000000193,
1786194978795,1786194978795_cmd_014,жёлтый,hpf80_mix123,production_like,true,true,slower_stable_partial,200.00000000000284,
1786194978795,1786194978795_cmd_014,жёлтый,raw_ch3,clean_continuous,true,true,faster_stable_partial,-240.00000000000193,
1786194978795,1786194978795_cmd_014,жёлтый,raw_ch3,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_014,жёлтый,raw_mix123,clean_continuous,true,true,faster_stable_partial,-240.00000000000193,
1786194978795,1786194978795_cmd_014,жёлтый,raw_mix123,production_like,true,true,slower_stable_partial,200.00000000000284,
1786194978795,1786194978795_cmd_014,жёлтый,webrtc_moderate,clean_continuous,true,true,faster_stable_partial,-240.00000000000193,
1786194978795,1786194978795_cmd_014,жёлтый,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_015,жёлтый,hpf80_mix123,clean_continuous,true,true,faster_stable_partial,-240.000000000002,
1786194978795,1786194978795_cmd_015,жёлтый,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_015,жёлтый,raw_ch3,clean_continuous,true,true,faster_stable_partial,-240.000000000002,
1786194978795,1786194978795_cmd_015,жёлтый,raw_ch3,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_015,жёлтый,raw_mix123,clean_continuous,true,true,faster_stable_partial,-240.000000000002,
1786194978795,1786194978795_cmd_015,жёлтый,raw_mix123,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_015,жёлтый,webrtc_moderate,clean_continuous,true,true,faster_stable_partial,-240.000000000002,
1786194978795,1786194978795_cmd_015,жёлтый,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_016,жёлтый,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_016,жёлтый,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_016,жёлтый,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_016,жёлтый,raw_ch3,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_016,жёлтый,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_016,жёлтый,raw_mix123,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_016,жёлтый,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_016,жёлтый,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_017,жёлтый,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_017,жёлтый,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999909,
1786194978795,1786194978795_cmd_017,жёлтый,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_017,жёлтый,raw_ch3,production_like,true,true,unchanged,-39.99999999999909,
1786194978795,1786194978795_cmd_017,жёлтый,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_017,жёлтый,raw_mix123,production_like,true,true,unchanged,-39.99999999999909,
1786194978795,1786194978795_cmd_017,жёлтый,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_017,жёлтый,webrtc_moderate,production_like,true,true,slower_stable_partial,239.999999999995,
1786194978795,1786194978795_cmd_018,жёлтый,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_018,жёлтый,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_018,жёлтый,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_018,жёлтый,raw_ch3,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_018,жёлтый,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_018,жёлтый,raw_mix123,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_018,жёлтый,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_018,жёлтый,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_019,жёлтый,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_019,жёлтый,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_019,жёлтый,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_019,жёлтый,raw_ch3,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_019,жёлтый,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_019,жёлтый,raw_mix123,production_like,true,true,unchanged,-39.99999999999915,
1786194978795,1786194978795_cmd_019,жёлтый,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_019,жёлтый,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_020,белый,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_020,белый,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_020,белый,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_020,белый,raw_ch3,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_020,белый,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_020,белый,raw_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_020,белый,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_020,белый,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_021,жёлтый,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_021,жёлтый,hpf80_mix123,production_like,true,true,unchanged,,
1786194978795,1786194978795_cmd_021,жёлтый,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_021,жёлтый,raw_ch3,production_like,true,true,unchanged,,
1786194978795,1786194978795_cmd_021,жёлтый,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_021,жёлтый,raw_mix123,production_like,true,true,unchanged,,
1786194978795,1786194978795_cmd_021,жёлтый,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_021,жёлтый,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_022,мобильный,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_022,мобильный,hpf80_mix123,production_like,true,true,unchanged,-40.00000000000625,
1786194978795,1786194978795_cmd_022,мобильный,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_022,мобильный,raw_ch3,production_like,true,true,unchanged,-40.00000000000625,
1786194978795,1786194978795_cmd_022,мобильный,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_022,мобильный,raw_mix123,production_like,true,true,unchanged,-40.00000000000625,
1786194978795,1786194978795_cmd_022,мобильный,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_022,мобильный,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_023,назад,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_023,назад,hpf80_mix123,production_like,true,true,unchanged,-40.00000000000625,
1786194978795,1786194978795_cmd_023,назад,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_023,назад,raw_ch3,production_like,true,true,unchanged,-40.00000000000625,
1786194978795,1786194978795_cmd_023,назад,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_023,назад,raw_mix123,production_like,true,true,unchanged,-40.00000000000625,
1786194978795,1786194978795_cmd_023,назад,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_023,назад,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_024,назад,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_024,назад,hpf80_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_024,назад,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_024,назад,raw_ch3,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_024,назад,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_024,назад,raw_mix123,production_like,true,true,unchanged,-39.99999999999204,
1786194978795,1786194978795_cmd_024,назад,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_024,назад,webrtc_moderate,production_like,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_025,назад,hpf80_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_025,назад,hpf80_mix123,production_like,true,true,slower_stable_partial,199.99999999998863,
1786194978795,1786194978795_cmd_025,назад,raw_ch3,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_025,назад,raw_ch3,production_like,true,true,slower_stable_partial,199.99999999998863,
1786194978795,1786194978795_cmd_025,назад,raw_mix123,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_025,назад,raw_mix123,production_like,true,true,slower_stable_partial,199.99999999998863,
1786194978795,1786194978795_cmd_025,назад,webrtc_moderate,clean_continuous,true,true,unchanged,0.0,
1786194978795,1786194978795_cmd_025,назад,webrtc_moderate,production_like,true,true,unchanged,0.0,
