file,samples,duration_s,rms,peak_amplitude,peak_dbfs,dc_offset,clipped_samples,clipped_fraction,crest_factor,energy_0_80_hz,energy_80_300_hz,energy_300_3400_hz,energy_gt_3400_hz,boundary_jump_median,boundary_jump_p95,ordinary_jump_median,ordinary_jump_p95,boundary_p95_to_ordinary_p95,envelope_62_5_hz_power
raw_4ch_1786194763609.wav,2911232,181.952,0.013487305503813387,0.238922119140625,-12.434872837900087,-1.1944860964227301e-05,0,0.0,17.71459236784341,1.8236594378288487,16.46382141935879,14.111661417073039,3.3200901785296235,0.00439453125,0.016326904296875,0.004486083984375,0.01666259765625,0.9798534798534798,0.0064197822613465275
raw_4ch_1786194978795.wav,2786816,174.176,0.03409089978295784,0.780670166015625,-2.1506483451351057,-1.2112336191166504e-05,0,0.0,22.899664455494506,1.6465797769337707,57.62506248293731,160.77384853951153,4.384757816896205,0.0068359375,0.02435302734375,0.006805419921875,0.02471923828125,0.9851851851851852,0.11345960201653196
ssp_mono_1786194763609.wav,2899968,181.248,0.009554207273728629,0.2061767578125,-13.715205881214938,3.855675458908081e-07,0,0.0,21.57968232272162,0.042083631456584836,10.149979126019147,7.0616681137753385,0.05511890067993749,0.0010986328125,0.00262451171875,0.0010986328125,0.00262451171875,1.0,0.002667936734056305
ssp_mono_1786194978795.wav,2785280,174.08,0.024922267873041398,0.501312255859375,-5.997833556371116,-2.811388934359831e-07,0,0.0,20.115033608223438,0.04027932742057609,38.24822659285303,83.80100546636838,0.11478835422789402,0.0013427734375,0.006015014648437511,0.0013427734375,0.00604248046875,0.9954545454545473,0.07316331957157741
aligned_denoised_1786194763609.wav,2911232,181.952,0.009815993936472091,0.2183837890625,-13.215592061287651,4.1526176541194587e-07,0,0.0,22.247751014910268,0.03969170453433451,10.786938473588362,7.430641737346264,0.06679511523410156,0.001007080078125,0.0029296875,0.00103759765625,0.0029296875,1.0,0.002529766425141125
aligned_denoised_1786194978795.wav,2786816,174.176,0.02609139476720562,0.591552734375,-4.560130676605363,-2.2671228381130115e-07,0,0.0,22.67233084520744,0.03778234516074698,40.32179083230092,93.55600074669695,0.11047994609136486,0.001556396484375,0.0067138671875,0.00152587890625,0.006622314453125,1.0138248847926268,0.09403278637036318
legacy_denoised_1786194763609.wav,2911232,181.952,0.00953603864018768,0.2061767578125,-13.715205881214938,3.7067883290583676e-07,0,0.0,21.620797229534105,0.042037060270648643,10.110909822413568,7.034891559580061,0.05522783977972722,0.0010986328125,0.00262451171875,0.001129150390625,0.00262451171875,1.0,0.002619246494205651
legacy_denoised_1786194978795.wav,2786816,174.176,0.02491541925583113,0.501312255859375,-5.997833556371116,-2.5262163334989644e-07,0,0.0,20.12056272109687,0.04029442939394651,38.23419708226493,83.77027130689724,0.11477920920684288,0.0013427734375,0.006005859374999978,0.0013427734375,0.00604248046875,0.9939393939393902,0.07310438834066657
